걸린시간 : 5646.5547초
사용단어	가중치	사용횟수	단어승률
각목	7	10	0.7
각물	7	10	0.7
각박성가	5	10	0.5
각반	5	10	0.5
각반병	7	10	0.7
각반출구	5	10	0.5
각발	5	10	0.5
각방	4	10	0.4
각방거처	6	10	0.6
각방서리	7	10	0.7
각방자리	3	10	0.3
각방치장풀이	6	10	0.6
각배	6	10	0.6
각배율	7	10	0.7
각벌	7	10	0.7
각법	5	10	0.5
각변형	6	10	0.6
각별	7	10	0.7
각보	6	10	0.6
각본	5	10	0.5
각본가	7	10	0.7
각봉	5	10	0.5
각봉투	5	10	0.5
각부	8	10	0.8
각분	6	10	0.6
각블록	6	10	0.6
각비	8	10	0.8
각뿔	7	10	0.7
각뿔대	3	10	0.3
각사	4	10	0.4
각사탕	6	10	0.6
각삭	8	10	0.8
각산분립	6	10	0.6
각산진비	7	10	0.7
각산호목	4	10	0.4
각살림	5	10	0.5
각살이	4	10	0.4
각삼	5	10	0.5
각삽	3	10	0.3
각상	5	10	0.5
각색	7	10	0.7
각색가	5	10	0.5
각색각양	7	10	0.7
각생	5	10	0.5
각생약	5	10	0.5
각서	6	10	0.6
각서어	4	10	0.4
각선	0	10	0.0
각선구검	6	10	0.6
각선문	2	10	0.2
각선미	4	10	0.4
각설	7	10	0.7
각설이	3	10	0.3
각설이패	4	10	0.4
각설탕	2	10	0.2
각섬석	4	10	0.4
각섬석암	6	10	0.6
각섬석화강암	5	10	0.5
각섬암	5	10	0.5
각성	8	10	0.8
각성기	6	10	0.6
각성바지	6	10	0.6
각성제	3	10	0.3
각세공	7	10	0.7
각세진경	3	10	0.3
각소	5	10	0.5
각속도	6	10	0.6
각손	9	10	0.9
각수	7	10	0.7
각수렴	7	10	0.7
각수장	2	10	0.2
각수장이	4	10	0.4
각수정	4	10	0.4
각숙	2	10	0.2
각순	3	10	0.3
각승	6	10	0.6
각시	5	10	0.5
각시가자미	3	10	0.3
각시계	3	10	0.3
각시고광나무	6	10	0.6
각시고둥	5	10	0.5
각시고사리	6	10	0.6
각시광대	5	10	0.5
각시괴불나무	6	10	0.6
각시귀신	4	10	0.4
각시그령	1	10	0.1
각시꽃게거미	8	10	0.8
각시노리	4	10	0.4
각시놀음	5	10	0.5
각시놀이	5	10	0.5
각시도령	5	10	0.5
각시도미	3	10	0.3
각시돔	5	10	0.5
각시둥굴레	4	10	0.4
각시마	5	10	0.5
각시메뚜기	4	10	0.4
각시멧노랑나비	6	10	0.6
각시물자라	7	10	0.7
각시미꾸리광이	4	10	0.4
각시바꽃	2	10	0.2
각시방	6	10	0.6
각시붓꽃	4	10	0.4
각시붕어	6	10	0.6
각시서대	6	10	0.6
각시서덜취	4	10	0.4
각시서실	3	10	0.3
각시석남	6	10	0.6
각시수련	6	10	0.6
각시실노린재	7	10	0.7
각시씨	5	10	0.5
각시염낭거미	4	10	0.4
각시원추리	7	10	0.7
각시제비꽃	6	10	0.6
각시조	4	10	0.4
각시차	5	10	0.5
각시춤	4	10	0.4
각시취	6	10	0.6
각시통점나도나물	5	10	0.5
각시투구꽃	4	10	0.4
각시패랭이꽃	8	10	0.8
각시풀	7	10	0.7
각시해바라기	4	10	0.4
각신	6	10	0.6
각신동격교	3	10	0.3
각심	4	10	0.4
각심소원	6	10	0.6
각심소위	6	10	0.6
각심이	5	10	0.5
각심통	5	10	0.5
각아비자식	2	10	0.2
각양	7	10	0.7
각양각색	7	10	0.7
각양각식	5	10	0.5
각양각태	5	10	0.5
각역	4	10	0.4
각연	5	10	0.5
각연증	5	10	0.5
각연초	9	10	0.9
각오	7	10	0.7
각왕	9	10	0.9
각외	7	10	0.7
각외상	4	10	0.4
각우	3	10	0.3
각운동	2	10	0.2
각운동량	7	10	0.7
각원	3	10	0.3
각위	2	10	0.2
각유소장	7	10	0.7
각유일능	6	10	0.6
각은광	3	10	0.3
각은석	4	10	0.4
각응	5	10	0.5
각의	7	10	0.7
각이	5	10	0.5
각인	5	10	0.5
각인각색	4	10	0.4
각인각설	3	10	0.3
각인각성	4	10	0.4
각인각양	4	10	0.4
각인각자	3	10	0.3
각인별	3	10	0.3
각인처	6	10	0.6
각일	7	10	0.7
각일각	0	10	0.0
각자	5	10	0.5
각자갈	6	10	0.6
각자갈암	8	10	0.8
각자도생	4	10	0.4
각자무치	5	10	0.5
각자수세지	6	10	0.6
각자위심	4	10	0.4
각자장	6	10	0.6
각잠	7	10	0.7
각장장판	8	10	0.8
각장지	5	10	0.5
각재	4	10	0.4
각재류	6	10	0.6
각재목	6	10	0.6
각적	3	10	0.3
각전	3	10	0.3
각전궁	5	10	0.5
각정	3	10	0.3
각제	4	10	0.4
각조	3	10	0.3
각족	5	10	0.5
각존	8	10	0.8
각종	6	10	0.6
각좆	10	10	1.0
각주	5	10	0.5
각주구검	4	10	0.4
각주시험체	6	10	0.6
각주키	4	10	0.4
각주파수	6	10	0.6
각죽	7	10	0.7
각준	6	10	0.6
각줄	7	10	0.7
각지	2	10	0.2
각지각처	6	10	0.6
각지기	6	10	0.6
각지불공	6	10	0.6
각지불이	6	10	0.6
각지붕	7	10	0.7
각직	7	10	0.7
각진동수	7	10	0.7
각진면	4	10	0.4
각질	5	10	0.5
각질장	2	10	0.2
각질판	4	10	0.4
각질화	4	10	0.4
각찬	5	10	0.5
각찰	4	10	0.4
각창	6	10	0.6
각책	2	10	0.2
각처	4	10	0.4
각천	4	10	0.4
각철장	4	10	0.4
각첨	6	10	0.6
각체	6	10	0.6
각초	5	10	0.5
각촉부시	7	10	0.7
각추	7	10	0.7
각추대	5	10	0.5
각추렴	9	10	0.9
각축	9	10	0.9
각축장	3	10	0.3
각축전	5	10	0.5
각출	3	10	0.3
각취	6	10	0.6
각측량	5	10	0.5
각층	3	10	0.3
각칙	3	10	0.3
각침	8	10	0.8
각타	5	10	0.5
각탄	6	10	0.6
각테	5	10	0.5
각통	5	10	0.5
각통질	5	10	0.5
각퇴	4	10	0.4
각투	4	10	0.4
각파	5	10	0.5
각패	4	10	0.4
각페차	4	10	0.4
각포사의	3	10	0.3
각포자	5	10	0.5
각피	2	10	0.2
각피소	6	10	0.6
각하	4	10	0.4
각하성	6	10	0.6
각한	4	10	0.4
각항	8	10	0.8
각해	3	10	0.3
각행	3	10	0.3
각향	7	10	0.7
각향낭	4	10	0.4
각향노리개	4	10	0.4
각혈	7	10	0.7
각혈암	7	10	0.7
각형	7	10	0.7
각형목나사	4	10	0.4
각호	3	10	0.3
각혼	7	10	0.7
각화	7	10	0.7
각화문기	6	10	0.6
각화종	5	10	0.5
각화증	5	10	0.5
각화층	6	10	0.6
각환	5	10	0.5
각황	6	10	0.6
각황사	3	10	0.3
각희	7	10	0.7
간가	6	10	0.6
간가결구	5	10	0.5
간가세	4	10	0.4
간각	4	10	0.4
간각궁	8	10	0.8
간간발송	6	10	0.6
간감	4	10	0.4
간객	7	10	0.7
간거리	5	10	0.5
간거리장사	7	10	0.7
간거리장수	9	10	0.9
간걸	6	10	0.6
간검	4	10	0.4
간격	7	10	0.7
간격구	6	10	0.6
간격범	4	10	0.4
간격손실	6	10	0.6
간견기	6	10	0.6
간결	3	10	0.3
간결미	8	10	0.8
간결성	5	10	0.5
간결체	5	10	0.5
간경	6	10	0.6
간경변증	4	10	0.4
간경풍	4	10	0.4
간계	7	10	0.7
간고	4	10	0.4
간고분투	4	10	0.4
간고성	4	10	0.4
간곡	5	10	0.5
간곡선	3	10	0.3
간곤신근	4	10	0.4
간과	2	10	0.2
간과자	6	10	0.6
간관	6	10	0.6
간관유리	4	10	0.4
간괘	5	10	0.5
간교	3	10	0.3
간교성	4	10	0.4
간구	7	10	0.7
간국	4	10	0.4
간굴	4	10	0.4
간권	6	10	0.6
간궐	6	10	0.6
간균	5	10	0.5
간그릇	10	10	1.0
간극	8	10	0.8
간극감합	5	10	0.5
간극률	6	10	0.6
간극수	4	10	0.4
간근	6	10	0.6
간급	6	10	0.6
간기	4	10	0.4
간기술	6	10	0.6
간기울결	3	10	0.3
간기인물	6	10	0.6
간나위	6	10	0.6
간난	5	10	0.5
간난고초	5	10	0.5
간난다사	6	10	0.6
간난신고	5	10	0.5
간납	8	10	0.8
간내	7	10	0.7
간녀	6	10	0.6
간년	4	10	0.4
간년경	6	10	0.6
간년작	4	10	0.4
간념	4	10	0.4
간농양	4	10	0.4
간뇌	3	10	0.3
간뇌도지	4	10	0.4
간능	5	10	0.5
간니	4	10	0.4
간다개	5	10	0.5
간단	2	10	0.2
간단관수	5	10	0.5
간단반응	5	10	0.5
간단복	4	10	0.4
간단제원준비	8	10	0.8
간단한가치형태	5	10	0.5
간담	5	10	0.5
간담회	6	10	0.6
간답	4	10	0.4
간당	3	10	0.3
간당틀	6	10	0.6
간대	5	10	0.5
간대성	2	10	0.2
간대토양	6	10	0.6
간대흙	4	10	0.4
간덩이	4	10	0.4
간도목	7	10	0.7
간도시보	5	10	0.5
간도제비꽃	6	10	0.6
간독	7	10	0.7
간동맥	2	10	0.2
간동태	6	10	0.6
간두렁	10	10	1.0
간두지세	4	10	0.4
간드리	2	10	0.2
간들개	2	10	0.2
간들바람	4	10	0.4
간등절	2	10	0.2
간디스토마병	7	10	0.7
간디스토마증	4	10	0.4
간디즘	10	10	1.0
간땡이	6	10	0.6
간락	4	10	0.4
간랍	5	10	0.5
간략	7	10	0.7
간략독본	5	10	0.5
간략조석계산법	2	10	0.2
간량	8	10	0.8
간련	7	10	0.7
간로	4	10	0.4
간론	4	10	0.4
간룡	3	10	0.3
간류	6	10	0.6
간릉	5	10	0.5
간막국	3	10	0.3
간막이유리	7	10	0.7
간막종이	5	10	0.5
간막지	2	10	0.2
간만	4	10	0.4
간만대	5	10	0.5
간망	7	10	0.7
간망군	6	10	0.6
간망인	8	10	0.8
간맥	6	10	0.6
간맥랑	5	10	0.5
간면	4	10	0.4
간명	6	10	0.6
간명범의	5	10	0.5
